"구분별(1)",구분별(2),2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017
"구분별(1)",구분별(2),도수관,도수관,도수관,도수관,도수관,송수관,송수관,송수관,송수관,송수관,배수관,배수관,배수관,배수관,배수관,급수관,급수관,급수관,급수관,급수관
"구분별(1)",구분별(2),계 (m),경년관 연장 (m),경년관 비율 (%),연장가중 평균연령 (년),비내식성 관로비율 (%),계 (m),경년관 연장 (m),경년관 비율 (%),연장가중 평균연령 (년),비내식성 관로비율 (%),계 (m),경년관 연장 (m),경년관 비율 (%),연장가중 평균연령 (년),비내식성 관로비율 (%),계 (m),경년관 연장 (m),경년관 비율 (%),연장가중 평균연령 (년),비내식성 관로비율 (%)
"전라북도",엑상에폭시 도복장강관,0,0,0,0,0,6495,0,0,10,0,52815,0,0,9,0,28456,0,0,3,0
"전라북도",주철관,29442,0,0,25,0,109404,0,0,22,0,1562275,4981,0,23,0,155898,0,0,27,0
"전라북도",덕타일주철관,2545,0,0,11,0,114181,0,0,13,0,1620424,6018,0,14,0,47596,0,0,18,0
"전라북도",PVC관,0,0,0,0,0,62532,14057,23,15,0,1333026,308804,23,14,0,1641403,1228197,75,25,0
"전라북도",내충격수도관,5867,0,0,7,0,17572,0,0,7,0,1697871,2270,0,8,0,990178,18341,2,7,0
"전라북도",PE관,0,0,0,0,0,25230,1930,8,9,0,2658557,793571,30,16,0,4290375,899404,21,14,0
"전라북도",아연도강관,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,65584,65584,100,30,0
"전라북도",동관,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2500,0,0,30,0
"전라북도",스테인레스관,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,211944,1547,1,28,0
"전라북도",흄관,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-
"전라북도",기타,950,0,0,11,0,19328,0,0,16,0,452537,1016,0,19,0,500535,16530,3,14,0
"전라남도",총계,213649,17601,8,24,49,555097,17762,3,14,35,11089471,625434,6,12,16,6672288,1725910,26,14,2
"전라남도",에나멜코팅 도복장강관,28110,786,3,21,0,5712,0,0,26,0,133970,4594,3,22,0,31950,113,0,28,0
"전라남도",엑상에폭시 도복장강관,11097,517,5,15,0,25266,0,0,18,0,23365,0,0,20,0,223,0,0,7,0
"전라남도",주철관,104749,13941,13,27,0,193702,17742,9,21,0,1790588,273745,15,20,0,13788,2086,15,23,0
"전라남도",덕타일주철관,32929,2209,7,21,0,199847,0,0,10,0,1031477,11176,1,13,0,8437,79,1,6,0
"전라남도",PVC관,1434,148,10,13,0,33424,0,0,5,0,3817763,170236,5,9,0,3445272,964788,28,14,0
"전라남도",내충격수도관,1867,0,0,13,0,43983,20,0,5,0,2559298,71906,3,8,0,1568766,193581,12,10,0
"전라남도",PE관,390,0,0,9,0,5136,0,0,9,0,983092,74131,8,10,0,756065,242292,32,13,0
"전라남도",아연도강관,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,146569,133990,91,28,0
"전라남도",동관,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,0
"전라남도",스테인레스관,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,315480,167594,53,27,0
"전라남도",흄관,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-
"전라남도",기타,33073,0,0,28,0,48027,0,0,11,0,749918,19646,3,14,0,385738,21387,6,17,0
"경상북도",총계,231982,75247,32,21,41,1040753,155042,15,17,31,11713287,897227,8,13,12,10764835,3679994,34,17,4
"경상북도",에나멜코팅 도복장강관,7504,2024,27,25,0,96378,11385,12,23,0,220333,3168,1,16,0,94249,10249,11,30,0
"경상북도",엑상에폭시 도복장강관,5168,5,0,17,0,12676,584,5,20,0,160774,48,0,8,0,505690,177,0,15,0
"경상북도",주철관,95242,42254,44,24,0,323570,38661,12,18,0,1415656,114864,8,19,0,68823,2374,3,16,0
"경상북도",덕타일주철관,81892,789,1,16,0,529079,88045,17,15,0,5105978,106594,2,13,0,139815,1989,1,13,0
"경상북도",PVC관,2675,0,0,6,0,18535,0,0,6,0,1428631,111094,8,9,0,2531712,1578563,62,21,0
"경상북도",내충격수도관,368,350,95,23,0,16044,10992,69,21,0,794250,15146,2,5,0,418783,544,0,5,0
"경상북도",PE관,15138,15083,100,23,0,10139,4847,48,14,0,1588766,470336,30,15,0,2795832,963789,35,15,0
"경상북도",아연도강관,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,322073,322052,100,30,0
"경상북도",동관,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,59,0,0,12,0
"경상북도",스테인레스관,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2776273,7035,0,12,0
"경상북도",흄관,6460,0,0,9,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-
"경상북도",기타,17535,14742,84,30,0,34332,528,2,21,0,998899,75977,8,15,0,1111526,793222,71,27,0
"경상남도",총계,126872,17857,14,19,28,617753,150078,24,19,29,8785627,1054444,12,14,7,8260666,2707997,33,16,0
"경상남도",에나멜코팅 도복장강관,29901,944,3,18,0,99626,38307,39,26,0,65828,2449,4,22,0,154,8,5,17,0
"경상남도",엑상에폭시 도복장강관,13171,2350,18,22,0,13205,4844,37,21,0,137100,0,0,8,0,0,0,0,0,0
"경상남도",주철관,34957,6070,17,21,0,180730,48120,27,21,0,627807,113205,18,18,0,11785,0,0,23,0
"경상남도",덕타일주철관,34915,5242,15,17,0,245844,45337,18,17,0,3284958,148623,5,17,0,185230,773,0,14,0
"경상남도",PVC관,4714,3251,69,19,0,11589,0,0,15,0,870027,68943,8,10,0,1158841,919614,79,25,0
"경상남도",내충격수도관,0,0,0,0,0,13610,1814,13,5,0,193702,13608,7,6,0,6061,305,5,4,0
"경상남도",PE관,1637,0,0,9,0,33649,11495,34,16,0,3122956,696980,22,13,0,6272195,1709287,27,15,0
"경상남도",아연도강관,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,0
"경상남도",동관,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,0
"경상남도",스테인레스관,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,431308,26605,6,14,0
"경상남도",흄관,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-
"경상남도",기타,7577,0,0,25,0,19500,161,1,12,0,483249,10636,2,12,0,195092,51405,26,16,0
"제주특별자치도",총계,75370,0,0,18,1,475340,21957,5,19,7,1932338,109588,6,14,4,3351858,295947,9,15,0
"제주특별자치도",에나멜코팅 도복장강관,0,0,0,0,0,93765,0,0,28,0,16841,0,0,24,0,390231,0,0,27,0
"제주특별자치도",엑상에폭시 도복장강관,5330,0,0,9,0,38499,0,0,6,0,35543,0,0,6,0,3,0,0,4,0
"제주특별자치도",주철관,658,0,0,28,0,34159,0,0,24,0,81940,0,0,24,0,11116,0,0,11,0
"제주특별자치도",덕타일주철관,66602,0,0,20,0,244843,0,0,16,0,546329,0,0,14,0,644,0,0,9,0
"제주특별자치도",PVC관,0,0,0,0,0,0,0,0,0,0,23726,0,0,2,0,37931,0,0,2,0
"제주특별자치도",내충격수도관,0,0,0,0,0,0,0,0,0,0,40655,0,0,1,0,53845,0,0,1,0
"제주특별자치도",PE관,2780,0,0,6,0,40910,21957,54,20,0,589941,109588,19,13,0,1791190,295947,17,12,0
"제주특별자치도",아연도강관,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,0
"제주특별자치도",동관,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,0
"제주특별자치도",스테인레스관,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,30656,0,0,15,0
"제주특별자치도",흄관,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-
"제주특별자치도",기타,0,0,0,0,0,23164,0,0,20,0,597363,0,0,17,0,1036242,0,0,17,0
"한국수자원공사",총계,1787605,331842,19,20,1,3545059,300392,9,18,1,-,-,-,-,-,-,-,-,-,-
"한국수자원공사",에나멜코팅 도복장강관,594453,220696,37,26,0,255973,92575,36,26,0,-,-,-,-,-,-,-,-,-,-
"한국수자원공사",엑상에폭시 도복장강관,793742,2719,0,15,0,1295013,73617,6,19,0,-,-,-,-,-,-,-,-,-,-
"한국수자원공사",주철관,10513,3374,32,16,0,21801,3415,16,16,0,-,-,-,-,-,-,-,-,-,-
"한국수자원공사",덕타일주철관,145769,20268,14,16,0,1917878,130132,7,16,0,-,-,-,-,-,-,-,-,-,-
"한국수자원공사",PVC관,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-
"한국수자원공사",내충격수도관,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-
"한국수자원공사",PE관,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-
"한국수자원공사",흄관,10656,3443,32,14,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-
"한국수자원공사",기타,232472,81342,35,23,0,54394,653,1,14,0,-,-,-,-,-,-,-,-,-,-
