"행정구역별(시군구)","연령별","항목","단위","2015 년",
"강원도","15~19세","내국인-배우자있음","","263",
"강원도","15~19세","내국인-사별","","206",
"강원도","15~19세","내국인-이혼","","18",
"강원도","20~24세","내국인(15세이상)-계","","104744",
"강원도","20~24세","내국인-미혼","","99932",
"강원도","20~24세","내국인-배우자있음","","3725",
"강원도","20~24세","내국인-사별","","951",
"강원도","20~24세","내국인-이혼","","136",
"강원도","25~29세","내국인(15세이상)-계","","76699",
"강원도","25~29세","내국인-미혼","","59420",
"강원도","25~29세","내국인-배우자있음","","16684",
"강원도","25~29세","내국인-사별","","214",
"강원도","25~29세","내국인-이혼","","381",
"강원도","30~34세","내국인(15세이상)-계","","85315",
"강원도","30~34세","내국인-미혼","","36435",
"강원도","30~34세","내국인-배우자있음","","47306",
"강원도","30~34세","내국인-사별","","205",
"강원도","30~34세","내국인-이혼","","1369",
"강원도","35~39세","내국인(15세이상)-계","","95582",
"강원도","35~39세","내국인-미혼","","23627",
"강원도","35~39세","내국인-배우자있음","","67666",
"강원도","35~39세","내국인-사별","","439",
"강원도","35~39세","내국인-이혼","","3850",
"강원도","40~44세","내국인(15세이상)-계","","115200",
"강원도","40~44세","내국인-미혼","","19387",
"강원도","40~44세","내국인-배우자있음","","86648",
"강원도","40~44세","내국인-사별","","1022",
"강원도","40~44세","내국인-이혼","","8143",
"강원도","45~49세","내국인(15세이상)-계","","123632",
"강원도","45~49세","내국인-미혼","","13832",
"강원도","45~49세","내국인-배우자있음","","95238",
"강원도","45~49세","내국인-사별","","2423",
"강원도","45~49세","내국인-이혼","","12139",
"강원도","50~54세","내국인(15세이상)-계","","127489",
"강원도","50~54세","내국인-미혼","","8960",
"강원도","50~54세","내국인-배우자있음","","100441",
"강원도","50~54세","내국인-사별","","4829",
"강원도","50~54세","내국인-이혼","","13259",
"강원도","55~59세","내국인(15세이상)-계","","131778",
"강원도","55~59세","내국인-미혼","","5305",
"강원도","55~59세","내국인-배우자있음","","104279",
"강원도","55~59세","내국인-사별","","9793",
"강원도","55~59세","내국인-이혼","","12401",
"강원도","60~64세","내국인(15세이상)-계","","93901",
"강원도","60~64세","내국인-미혼","","2250",
"강원도","60~64세","내국인-배우자있음","","73137",
"강원도","60~64세","내국인-사별","","11748",
"강원도","60~64세","내국인-이혼","","6766",
"강원도","65~69세","내국인(15세이상)-계","","69413",
"강원도","65~69세","내국인-미혼","","1092",
"강원도","65~69세","내국인-배우자있음","","49588",
"강원도","65~69세","내국인-사별","","14947",
"강원도","65~69세","내국인-이혼","","3786",
"강원도","70~74세","내국인(15세이상)-계","","70678",
"강원도","70~74세","내국인-미혼","","657",
"강원도","70~74세","내국인-배우자있음","","45080",
"강원도","70~74세","내국인-사별","","22681",
"강원도","70~74세","내국인-이혼","","2260",
"강원도","75~79세","내국인(15세이상)-계","","57926",
"강원도","75~79세","내국인-미혼","","340",
"강원도","75~79세","내국인-배우자있음","","30888",
"강원도","75~79세","내국인-사별","","25623",
"강원도","75~79세","내국인-이혼","","1075",
"강원도","80~84세","내국인(15세이상)-계","","31591",
"강원도","80~84세","내국인-미혼","","175",
"강원도","80~84세","내국인-배우자있음","","11608",
"강원도","80~84세","내국인-사별","","19466",
"강원도","80~84세","내국인-이혼","","342",
"강원도","85세이상","내국인(15세이상)-계","","22915",
"강원도","85세이상","내국인-미혼","","203",
"강원도","85세이상","내국인-배우자있음","","4745",
"강원도","85세이상","내국인-사별","","17809",
"강원도","85세이상","내국인-이혼","","158",
"동부","합계","내국인(15세이상)-계","","781263",
"동부","합계","내국인-미혼","","235031",
"동부","합계","내국인-배우자있음","","436618",
"동부","합계","내국인-사별","","67009",
"동부","합계","내국인-이혼","","42605",
"동부","15~19세","내국인(15세이상)-계","","65080",
"동부","15~19세","내국인-미혼","","64823",
"동부","15~19세","내국인-배우자있음","","139",
"동부","15~19세","내국인-사별","","111",
"동부","15~19세","내국인-이혼","","7",
"동부","20~24세","내국인(15세이상)-계","","66318",
"동부","20~24세","내국인-미혼","","64269",
"동부","20~24세","내국인-배우자있음","","1459",
"동부","20~24세","내국인-사별","","506",
"동부","20~24세","내국인-이혼","","84",
"동부","25~29세","내국인(15세이상)-계","","46852",
"동부","25~29세","내국인-미혼","","37673",
"동부","25~29세","내국인-배우자있음","","8889",
"동부","25~29세","내국인-사별","","63",
"동부","25~29세","내국인-이혼","","227",
"동부","30~34세","내국인(15세이상)-계","","55219",
"동부","30~34세","내국인-미혼","","23307",
"동부","30~34세","내국인-배우자있음","","30968",
"동부","30~34세","내국인-사별","","85",
"동부","30~34세","내국인-이혼","","859",
"동부","35~39세","내국인(15세이상)-계","","63459",
"동부","35~39세","내국인-미혼","","14665",
"동부","35~39세","내국인-배우자있음","","46049",
"동부","35~39세","내국인-사별","","221",
"동부","35~39세","내국인-이혼","","2524",
"동부","40~44세","내국인(15세이상)-계","","77401",
"동부","40~44세","내국인-미혼","","11722",
"동부","40~44세","내국인-배우자있음","","59623",
"동부","40~44세","내국인-사별","","589",
"동부","40~44세","내국인-이혼","","5467",
"동부","45~49세","내국인(15세이상)-계","","80555",
"동부","45~49세","내국인-미혼","","8008",
"동부","45~49세","내국인-배우자있음","","62728",
"동부","45~49세","내국인-사별","","1528",
"동부","45~49세","내국인-이혼","","8291",
"동부","50~54세","내국인(15세이상)-계","","76574",
"동부","50~54세","내국인-미혼","","5109",
"동부","50~54세","내국인-배우자있음","","60110",
"동부","50~54세","내국인-사별","","2829",
"동부","50~54세","내국인-이혼","","8526",
"동부","55~59세","내국인(15세이상)-계","","74254",
"동부","55~59세","내국인-미혼","","3003",
"동부","55~59세","내국인-배우자있음","","57594",
"동부","55~59세","내국인-사별","","5833",
"동부","55~59세","내국인-이혼","","7824",
"동부","60~64세","내국인(15세이상)-계","","51070",
"동부","60~64세","내국인-미혼","","1203",
"동부","60~64세","내국인-배우자있음","","39146",
"동부","60~64세","내국인-사별","","6561",
"동부","60~64세","내국인-이혼","","4160",
"동부","65~69세","내국인(15세이상)-계","","36260",
"동부","65~69세","내국인-미혼","","530",
"동부","65~69세","내국인-배우자있음","","25594",
"동부","65~69세","내국인-사별","","7857",
"동부","65~69세","내국인-이혼","","2279",
"동부","70~74세","내국인(15세이상)-계","","35125",
"동부","70~74세","내국인-미혼","","337",
"동부","70~74세","내국인-배우자있음","","21991",
"동부","70~74세","내국인-사별","","11396",
"동부","70~74세","내국인-이혼","","1401",
"동부","75~79세","내국인(15세이상)-계","","27541",
"동부","75~79세","내국인-미혼","","175",
"동부","75~79세","내국인-배우자있음","","14597",
"동부","75~79세","내국인-사별","","12107",
"동부","75~79세","내국인-이혼","","662",
"동부","80~84세","내국인(15세이상)-계","","14914",
"동부","80~84세","내국인-미혼","","88",
"동부","80~84세","내국인-배우자있음","","5491",
"동부","80~84세","내국인-사별","","9141",
"동부","80~84세","내국인-이혼","","194",
"동부","85세이상","내국인(15세이상)-계","","10641",
"동부","85세이상","내국인-미혼","","119",
"동부","85세이상","내국인-배우자있음","","2240",
"동부","85세이상","내국인-사별","","8182",
"동부","85세이상","내국인-이혼","","100",
"읍부","합계","내국인(15세이상)-계","","226020",
"읍부","합계","내국인-미혼","","60262",
"읍부","합계","내국인-배우자있음","","129075",
"읍부","합계","내국인-사별","","26063",
"읍부","합계","내국인-이혼","","10620",
"읍부","15~19세","내국인(15세이상)-계","","15751",
"읍부","15~19세","내국인-미혼","","15614",
"읍부","15~19세","내국인-배우자있음","","71",
"읍부","15~19세","내국인-사별","","63",
"읍부","15~19세","내국인-이혼","","3",
"읍부","20~24세","내국인(15세이상)-계","","16689",
"읍부","20~24세","내국인-미혼","","15571",
"읍부","20~24세","내국인-배우자있음","","929",
"읍부","20~24세","내국인-사별","","182",
"읍부","20~24세","내국인-이혼","","7",
"읍부","25~29세","내국인(15세이상)-계","","13278",
"읍부","25~29세","내국인-미혼","","9843",
"읍부","25~29세","내국인-배우자있음","","3352",
"읍부","25~29세","내국인-사별","","17",
"읍부","25~29세","내국인-이혼","","66",
"읍부","30~34세","내국인(15세이상)-계","","14660",
"읍부","30~34세","내국인-미혼","","6107",
"읍부","30~34세","내국인-배우자있음","","8341",
"읍부","30~34세","내국인-사별","","11",
"읍부","30~34세","내국인-이혼","","201",
"읍부","35~39세","내국인(15세이상)-계","","16301",
"읍부","35~39세","내국인-미혼","","4279",
"읍부","35~39세","내국인-배우자있음","","11258",
"읍부","35~39세","내국인-사별","","120",
"읍부","35~39세","내국인-이혼","","644",
"읍부","40~44세","내국인(15세이상)-계","","19031",
"읍부","40~44세","내국인-미혼","","3488",
"읍부","40~44세","내국인-배우자있음","","14052",
"읍부","40~44세","내국인-사별","","179",
"읍부","40~44세","내국인-이혼","","1312",
"읍부","45~49세","내국인(15세이상)-계","","19968",
"읍부","45~49세","내국인-미혼","","2396",
"읍부","45~49세","내국인-배우자있음","","15401",
"읍부","45~49세","내국인-사별","","392",
"읍부","45~49세","내국인-이혼","","1779",
"읍부","50~54세","내국인(15세이상)-계","","22005",
"읍부","50~54세","내국인-미혼","","1409",
"읍부","50~54세","내국인-배우자있음","","17570",
"읍부","50~54세","내국인-사별","","919",
"읍부","50~54세","내국인-이혼","","2107",
"읍부","55~59세","내국인(15세이상)-계","","22945",
"읍부","55~59세","내국인-미혼","","857",
"읍부","55~59세","내국인-배우자있음","","18170",
"읍부","55~59세","내국인-사별","","1820",
"읍부","55~59세","내국인-이혼","","2098",
"읍부","60~64세","내국인(15세이상)-계","","16850",
"읍부","60~64세","내국인-미혼","","386",
"읍부","60~64세","내국인-배우자있음","","12982",
"읍부","60~64세","내국인-사별","","2282",
